Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"1,7 tỷ","Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","144 m² (4,5x33,0)",3 phòng,3 WC,N/A,Đông Bắc,Bắc,Sổ hồng
860 triệu,"Đường Dương Đình Cúc, Xã Tân Kiên, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"85,4 m² (4,5x19,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
10 tỷ,"Đường Xóm Giữa, Xã Tân Nhựt, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"448 m² (16,0x32,0)",2 phòng,1 WC,2,N/A,Đông,Sổ hồng
38 tỷ,"1A100, Đường Trần Văn Giàu, Xã Phạm Văn Hai, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,900 m²,N/A,N/A,1,N/A,N/A,Sổ hồng
125 triệu,"An Phú Tây- Hưng Long, Đường An Phú Tây, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","160 m² (5,0x16,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"1,25 tỷ","Đường 18B, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"90 m² (5,0x18,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Tạ Quang Bửu, Xã Bình Hưng, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",2 phòng,3 WC,3,N/A,N/A,Sổ hồng
945 triệu,"Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",5 phòng,5 WC,2,Đông Nam,Đông Nam,Sổ hồng
"1,05 tỷ","Đường Đoàn Nguyễn Tuấn, Xã Tân Quý Tây, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"1,45 tỷ","Đường Huỳnh Bá Chánh, Xã Tân Kiên, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"112 m² (7,0x16,0)",8 phòng,8 WC,N/A,N/A,N/A,Sổ hồng
"1,73 tỷ","Đường Phạm Hùng, Xã Bình Hưng, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ",36 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
800 triệu,"Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"1,2 tỷ","Đường Nguyễn Cửu Phú, Xã Tân Kiên, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"125 m² (5,0x25,0)",8 phòng,8 WC,1,N/A,N/A,Sổ hồng
990 triệu,"Đường An Phú Tây, Xã An Phú Tây, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"100 m² (4,0x5,0)",1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
790 triệu,"Đường Trịnh Như Khuê, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"90 m² (5,0x18,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
725 triệu,"Đường Cây Bàng, Thị Trấn Tân Túc, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","80 m² (5,0x16,0)",3 phòng,3 WC,1,Đông Nam,Đông Nam,Sổ hồng
"1,29 tỷ","Đường Bùi Thanh Khiết, Xã Tân Kiên, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"110 m² (5,0x22,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
590 triệu,"Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"80 m² (5,0x16,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
690 triệu,"Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
7 tỷ,"Đường Liên Ấp 1-2-3, Xã Vĩnh Lộc B, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","160 m² (8,0x20,0)",4 phòng,3 WC,1,N/A,N/A,Sổ hồng
"8,2 tỷ","Đường 12, Xã Phong Phú, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",6 phòng,5 WC,5,N/A,Đông Nam,Sổ hồng
