Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"2,7 tỷ","Đường Bình Trị Đông, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","44,9 m² (3,4x13,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
6 tỷ,"Đường Bình Trị Đông, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","72 m² (4,0x18,0)",5 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"11,8 tỷ","Đường 32A, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",4 phòng,5 WC,4,N/A,Đông,Sổ hồng
"6,6 tỷ","Đường Liên Khu 2-10, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"5,6 tỷ","Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","46 m² (4,0x11,5)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường 36, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"84 m² (4,0x21,0)",1 phòng,1 WC,1,Tây,Tây Nam,Sổ đỏ
"4,45 tỷ","Đường Lê Văn Quới, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,9 tỷ","Đường 26/3, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","36 m² (4,0x9,0)",1 phòng,2 WC,1,N/A,N/A,Sổ hồng
"6,6 tỷ","Đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",5 phòng,6 WC,N/A,N/A,N/A,Sổ đỏ
75 tỷ,"Đường Vành Đai Trong, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"250 m² (10,0x25,0)",1 phòng,N/A,N/A,N/A,N/A,Sổ đỏ
"18,5 tỷ","Đường Cầu Kinh, Phường Tân Tạo, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"376 m² (9,0x42,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"9,5 tỷ","Đường Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"8,2 tỷ","17/24, Đường Liên Khu 2-10, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ",78 m²,3 phòng,3 WC,3,Tây Nam,Tây Nam,Sổ hồng
"7,9 tỷ","Đường Lê Văn Quới, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","60 m² (6,0x10,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"4,8 tỷ","Đường Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","100 m² (5,0x20,0)",8 phòng,8 WC,N/A,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường Bùi Tư Toàn, Phường An Lạc, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","90,5 m² (5,7x18,2)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"3,15 tỷ","18/2, Đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","32 m² (4,0x8,0)",2 phòng,2 WC,2,Tây,Tây,Sổ hồng
"5,2 tỷ","Đường số 1, Phường An Lạc, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","84 m² (4,0x21,0)",3 phòng,2 WC,N/A,N/A,Đông,Sổ đỏ
"53,5 tỷ","Đường 33, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"7,4 tỷ","Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","125 m² (8,0x16,0)",1 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
"5,45 tỷ","Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",3 phòng,3 WC,2,N/A,Bắc,Sổ hồng
"2,35 tỷ","Đường số 4, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","48 m² (3,0x8,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"4,95 tỷ","Đường Bùi Tư Toàn, Phường An Lạc, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",4 phòng,3 WC,N/A,Nam,Nam,Sổ hồng
"5,85 tỷ","Đường 12, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM",Nhà mặt tiền,48 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
60 tỷ,"Đường Bùi Tư Toàn, Phường An Lạc, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"1.000 m² (4,0x50,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"16,3 tỷ","Đường số 1, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",1 phòng,1 WC,N/A,N/A,N/A,Sổ đỏ
"3,9 tỷ","Đường Lê Đình Cẩn, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,2 WC,N/A,N/A,Bắc,Sổ hồng
"5,95 tỷ","Đường Miếu Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,4 WC,2,N/A,N/A,Sổ hồng
"11,5 tỷ","Đường Nguyễn Quý Yêm, Phường An Lạc, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","113 m² (6,0x19,0)",6 phòng,7 WC,N/A,Đông Nam,N/A,Sổ hồng
"2,1 tỷ","675A, Đường An Dương Vương, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"34 m² (4,0x8,5)",N/A,N/A,2,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","80 m² (8,2x10,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"9,5 tỷ","Đường 33B, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"87 m² (4,0x18,5)",4 phòng,4 WC,N/A,Bắc,Bắc,Sổ hồng
"9,5 tỷ","Đường 33B, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"78 m² (4,0x19,5)",4 phòng,4 WC,N/A,Nam,Nam,Sổ hồng
38 tỷ,"Đường Vành Đai Trong, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"129 m² (6,0x21,5)",6 phòng,7 WC,4,N/A,Đông,Sổ hồng
"2,7 tỷ","43/21, Đường Bùi Hữu Diên, Phường An Lạc A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","17,4 m² (2,5x8,0)",N/A,2 WC,1,Tây,Tây,Sổ hồng
6 tỷ,"Đường Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","54 m² (4,2x14,0)",4 phòng,4 WC,4,Đông,Đông,Sổ hồng
"2,7 tỷ","43/21, Đường Dương Tự Quán, Phường An Lạc A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","32,4 m² (2,5x8,0)",N/A,2 WC,1,Tây,Tây,Sổ hồng
"3,5 tỷ","Đường Hồ Học Lãm, Phường An Lạc, Quận Bình Tân, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"5,35 tỷ","Đường Liên Khu 10-11, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"7,25 tỷ","Đường Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","58 m² (4,0x14,5)",4 phòng,7 WC,5,Đông,Đông,Sổ hồng
"4,95 tỷ","Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ",50 m²,4 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"4,18 tỷ","Đường 14, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","70 m² (4,0x10,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"4,9 tỷ","7/38, Đường Liên Khu 5-6, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"7,6 tỷ","Đường Lê Văn Quới, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","72 m² (4,0x18,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
9 tỷ,"492A, Đường Mã Lò, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"7,5 tỷ","Đường Kinh Dương Vương, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","70 m² (4,0x17,5)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường An Dương Vương, Phường An Lạc, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","250 m² (5,0x100,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
30 tỷ,"Đường số 8, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM","Biệt thự, Villa","270 m² (10,0x27,0)",5 phòng,6 WC,3,N/A,N/A,Sổ hồng
"11,7 tỷ","Đường 7A, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"6,5 tỷ","Đường số 6, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"90 m² (5,0x18,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
31 tỷ,"6, Đường 21, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM","Biệt thự, Villa","177 m² (9,0x20,0)",5 phòng,6 WC,4,Nam,Nam,Sổ hồng
"6,8 tỷ","Đường Bùi Hữu Diên, Phường An Lạc A, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"76 m² (5,2x14,5)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"6,3 tỷ","Đường Nguyễn Quý Yêm, Phường An Lạc, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","65 m² (4,0x16,3)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"5,4 tỷ","Đường Bình Thành, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","70 m² (5,0x14,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường Mã Lò, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"5,6 tỷ","Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ",58 m²,4 phòng,N/A,4,N/A,N/A,Sổ hồng
"4,9 tỷ","Đường số 4, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","76 m² (4,0x19,0)",1 phòng,1 WC,4,Bắc,Bắc,Sổ hồng
"6,3 tỷ","Đường số 9, Phường An Lạc, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"76 m² (4,0x16,0)",1 phòng,1 WC,1,N/A,Bắc,Sổ hồng
"7,5 tỷ","Đường An Dương Vương, Phường An Lạc, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","98 m² (5,0x20,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
"11,7 tỷ","Đường 7A, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",5 phòng,6 WC,3,Bắc,Bắc,Sổ đỏ
"3,98 tỷ","Đường Hương Lộ 3, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","59 m² (8,5x7,1)",4 phòng,2 WC,2,N/A,N/A,Sổ hồng
"7,39 tỷ","Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"87,5 m² (4,0x17,5)",2 phòng,2 WC,N/A,Tây,Tây,Sổ hồng
"19,5 tỷ","Đường Phạm Đăng Giảng, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"400 m² (15,0x27,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
19 tỷ,"Đường Cầu Kinh, Phường Tân Tạo, Quận Bình Tân, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84 tỷ,"395 - 397, Đường Vành Đai Trong, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"600 m² (20,0x30,0)",N/A,N/A,4,Đông Nam,Đông Nam,Sổ hồng
24 tỷ,"Đường 7A, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"138 m² (6,0x23,0)",N/A,N/A,7,N/A,N/A,Sổ hồng
"4,7 tỷ","Đường Nguyễn Quý Yêm, Phường An Lạc, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","46 m² (4,0x11,5)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
26 tỷ,"Đường Tỉnh Lộ 10, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"180 m² (6,0x26,0)",8 phòng,9 WC,5,N/A,Nam,Sổ hồng
4 tỷ,"Đường Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","55 m² (10,0x8,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"12,5 tỷ","Đường 28A, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"360 m² (4,5x20,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"1,98 tỷ","Đường số 8, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"25,5 m² (3,0x8,5)",N/A,N/A,1,N/A,N/A,Sổ hồng
13 tỷ,"174, Đường Bình Trị Đông, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"75,2 m² (4,0x26,2)",2 phòng,1 WC,1,Tây,Tây,Sổ hồng
"9,5 tỷ","Đường Tỉnh Lộ 10, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Biệt thự, Villa","95 m² (6,3x15,0)",6 phòng,7 WC,N/A,N/A,N/A,Sổ hồng
"2,73 tỷ","Đường Lê Trọng Tấn, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","50 m² (5,0x10,0)",2 phòng,2 WC,N/A,Nam,Nam,Sổ hồng
6 tỷ,"45/25, Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","105 m² (5,0x21,0)",N/A,N/A,2,N/A,N/A,Giấy tờ hợp lệ
"6,35 tỷ","Đường Miếu Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"4,2 tỷ","24/19/9, Đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","31,7 m² (4,0x8,0)",2 phòng,3 WC,4,Nam,Nam,Sổ hồng
"5,5 tỷ","Đường Khiếu Năng Tĩnh, Phường An Lạc A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ",32 m²,N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"4,85 tỷ","363/29/12/13, Đường Bình Trị Đông, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",N/A,N/A,N/A,N/A,Bắc,Sổ hồng
"5,45 tỷ","Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"6,09 tỷ","Đường Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","51 m² (4,0x13,0)",5 phòng,5 WC,5,Nam,Nam,Sổ hồng
"3,5 tỷ","Đường Khiếu Năng Tĩnh, Phường An Lạc A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","24,2 m²",N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"3,4 tỷ","Đường 18B, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"4,1 tỷ","Đường Tỉnh Lộ 10, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","97 m² (6,5x15,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"4,55 tỷ","Đường Đất Mới, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","62 m² (5,0x13,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường Bình Trị Đông, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","55 m² (4,0x13,0)",5 phòng,4 WC,4,N/A,N/A,Sổ hồng
"4,73 tỷ","Đường Lâm Hoành, Phường An Lạc, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","84 m² (4,2x20,0)",3 phòng,3 WC,1,N/A,Tây,Sổ hồng
"4,58 tỷ","Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","70 m² (4,0x18,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"4,2 tỷ","24/19/9, Đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","31,7 m² (4,0x8,0)",2 phòng,3 WC,3,Nam,Nam,Sổ hồng
"5,7 tỷ","Đường 13, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","92 m² (4,0x23,0)",2 phòng,1 WC,1,N/A,N/A,Sổ hồng
"4,5 tỷ","Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","94 m² (4,0x23,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"3,8 tỷ","Đường Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ",36 m²,2 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"6,28 tỷ","Đường Bình Trị Đông, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","105 m² (6,2x17,2)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,7 tỷ","Đường Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ",96 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"5,9 tỷ","Đường Tỉnh Lộ 10, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",4 phòng,5 WC,3,Bắc,Bắc,Sổ hồng
"5,2 tỷ","Đường Bến Lội, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"3,6 tỷ","Đường Quốc Lộ 1A, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"5,09 tỷ","Đường số 8, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"7,3 tỷ","Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",5 phòng,5 WC,5,N/A,Tây,Sổ hồng
"8,5 tỷ","Đường Lê Văn Quới, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","72 m² (4,0x18,0)",4 phòng,5 WC,5,N/A,N/A,Sổ hồng
"4,6 tỷ","Đường số 6, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"78 m² (6,0x13,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
21 tỷ,"Đường Tân Hòa Đông, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"150 m² (7,5x27,0)",N/A,N/A,1,N/A,N/A,Sổ hồng
"3,4 tỷ","H1/, Đường Nguyễn Cửu Phú, Phường Tân Tạo A, Quận Bình Tân, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"4,85 tỷ","177, Đường Liên Khu 4-5, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","90 m² (8,0x11,5)",2 phòng,2 WC,N/A,N/A,Tây,Sổ hồng
"8,2 tỷ","38, Đường 1C, Phường An Lạc, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"56 m² (4,0x14,0)",4 phòng,3 WC,3,Nam,Nam,Sổ hồng
"2,6 tỷ","Đường Nguyễn Thị Tú, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","32 m² (4,0x8,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,7 tỷ","Đường Lê Trọng Tấn, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","50 m² (4,5x12,0)",2 phòng,2 WC,2,Đông,Đông,Sổ hồng
"5,95 tỷ","137, Đường 15, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"62,4 m² (4,0x16,0)",N/A,N/A,1,N/A,N/A,Sổ hồng
32 tỷ,"6, Đường 14B, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"500 m² (25,0x20,0)",20 phòng,21 WC,2,Nam,Nam,Sổ hồng
6 tỷ,"Đường Ấp Chiến Lược, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"150 m² (5,0x30,0)",1 phòng,1 WC,N/A,N/A,N/A,Giấy tờ hợp lệ
"9,4 tỷ","Đường Mã Lò, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"120 m² (4,0x29,0)",2 phòng,3 WC,2,N/A,N/A,Sổ hồng
"7,1 tỷ","Đường Khu Y Tế Kỹ Thuật Cao, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"2,68 tỷ","Đường Bình Thành, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",5 phòng,3 WC,2,N/A,Đông,Sổ hồng
"5,05 tỷ","Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","67 m² (4,0x17,0)",5 phòng,3 WC,4,N/A,N/A,Sổ hồng
"2,13 tỷ","Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",2 phòng,2 WC,1,Tây,Tây,Sổ hồng
"1,9 tỷ","Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"2,4 tỷ","Đường Nguyễn Thị Tú, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","27 m² (3,0x9,0)",3 phòng,3 WC,N/A,N/A,Nam,Sổ hồng
"4,58 tỷ","Đường Lô Tư, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","47 m² (4,0x12,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"4,5 tỷ","Đường Chiến Lược, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","67 m² (6,0x11,0)",2 phòng,3 WC,2,N/A,N/A,Sổ hồng
"1,9 tỷ","Đường Nguyễn Thị Tú, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","41 m² (4,0x10,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"7,3 tỷ","Đường 4C, Phường An Lạc A, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
980 triệu,"Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","78,8 m² (4,5x17,5)",2 phòng,1 WC,N/A,N/A,N/A,Hợp đồng mua bán
"6,2 tỷ","Đường Bình Trị Đông, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","70 m² (5,0x14,0)",3 phòng,4 WC,4,N/A,N/A,Sổ hồng
"4,85 tỷ","363/29/12/13, Đường Bình Trị Đông, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",N/A,N/A,1,N/A,Bắc,Sổ hồng
"5,05 tỷ","Đường Mã Lò, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","58 m² (7,3x8,0)",5 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"1,78 tỷ","Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,0)",2 phòng,2 WC,2,Tây,Tây,Sổ hồng
"8,5 tỷ","Đường Tân Kỳ Tân Quý, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"96 m² (4,0x17,0)",5 phòng,6 WC,N/A,Nam,Nam,Sổ hồng
"7,32 tỷ","Đường 12, Phường An Lạc A, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"84 m² (4,0x21,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
