Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"3,5 tỷ","Đường Nguyễn Văn Dung, Phường 6, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
26 tỷ,"Đường Quang Trung, Phường 8, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","250 m² (12,0x24,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
20 tỷ,"Đường Nguyễn Oanh, Phường 6, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","182 m² (7,0x26,0)",24 phòng,24 WC,4,N/A,N/A,Sổ hồng
965 triệu,"Đường Quang Trung, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",60 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"6,8 tỷ","Đường Phạm Văn Chiêu, Phường 15, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","45 m² (4,5x10,0)",3 phòng,4 WC,4,N/A,Tây,Sổ hồng
"6,95 tỷ","Đường Nguyễn Thái Sơn, Phường 4, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","60 m² (5,2x11,0)",6 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"4,29 tỷ","Đường Quang Trung, Phường 12, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","35,6 m² (3,5x10,1)",2 phòng,2 WC,N/A,Đông Bắc,Đông Bắc,Sổ hồng
"6,7 tỷ","175/, Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","44 m² (4,0x11,0)",4 phòng,4 WC,4,N/A,Đông Bắc,Sổ hồng
"4,7 tỷ","Đường Thống Nhất, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","64,1 m² (4,0x16,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
38 tỷ,"Đường Lê Lợi, Phường 1, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,322 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,2 tỷ","656/68/59, Đường Quang Trung, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","74 m² (5,0x16,5)",3 phòng,2 WC,1,N/A,Tây Nam,Sổ hồng
"6,2 tỷ","162/15, Đường Nguyễn Duy Cung, Phường 12, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","50 m² (5,0x10,0)",3 phòng,3 WC,3,Tây Nam,Tây Nam,Sổ hồng
"4,8 tỷ","Đường Nguyễn Thái Sơn, Phường 7, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","46 m² (3,5x15,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"10,8 tỷ","385/65, Đường Lê Văn Thọ, Phường 9, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","81 m² (4,0x21,0)",4 phòng,5 WC,3,N/A,Bắc,Sổ hồng
"15,5 tỷ","Đường Quang Trung, Phường 11, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"68 m² (4,0x17,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
78 tỷ,"Đường số 3, Phường 9, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"550 m² (16,0x40,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
42 tỷ,"439, Đường Quang Trung, Phường 10, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"180 m² (7,3x24,0)",4 phòng,3 WC,N/A,N/A,Đông Bắc,Sổ hồng
"5,7 tỷ","40, Đường số 4, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",2 phòng,3 WC,2,Đông Nam,N/A,Sổ hồng
"9,5 tỷ","Đường Phạm văn chiêu, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","50,3 m² (5,0x10,3)",4 phòng,5 WC,N/A,Đông Nam,Đông Nam,Sổ đỏ
"5,68 tỷ","Đường Thống Nhất, Phường 13, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","60 m² (3,1x19,3)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"5,19 tỷ","Đường Quang Trung, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","51 m² (4,0x13,7)",2 phòng,2 WC,2,Tây Nam,Tây Nam,Sổ hồng
"4,95 tỷ","564/7, Đường Thống Nhất, Phường 16, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","35 m² (7,0x6,0)",6 phòng,6 WC,3,N/A,Tây Nam,Sổ hồng
930 triệu,"Đường Lê văn Thọ, Phường 8, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
62 tỷ,"Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,700 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"10,5 tỷ","383/3, Đường Quang Trung, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","63 m² (5,0x13,0)",4 phòng,5 WC,4,N/A,Đông,Sổ hồng
"17,8 tỷ","Đường Thống Nhất, Phường 15, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"98 m² (4,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
5 tỷ,"318/22/, Đường Thống Nhất, Phường 16, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","52 m² (3,0x17,0)",3 phòng,3 WC,2,Nam,Nam,Sổ hồng
"36,5 tỷ","Đường Nguyễn Oanh, Phường 17, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"300 m² (7,5x40,0)",5 phòng,5 WC,1,N/A,N/A,Sổ hồng
"8,2 tỷ","55/40, Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"80 m² (3,6x22,0)",3 phòng,2 WC,1,N/A,Đông Nam,Sổ hồng
48 tỷ,"Đường Lê Đức Thọ, Phường 17, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,220 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"22,8 tỷ","Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","162,5 m² (7,0x25,0)",35 phòng,35 WC,4,N/A,N/A,Sổ hồng
"8,99 tỷ","106/60, Đường 51, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",3 phòng,5 WC,4,N/A,Tây Nam,Sổ hồng
"13,5 tỷ","1B4, Đường Nguyễn Thái Sơn, Phường 3, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"79 m² (5,0x18,0)",7 phòng,8 WC,3,N/A,Tây,Sổ hồng
"2,65 tỷ","Đường Thống Nhất, Phường 16, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,80 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"23,5 tỷ","Đường Phạm Văn Chiêu, Phường 8, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,250 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,89 tỷ","Đường Số 11, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","48,6 m² (4,0x13,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
960 triệu,"Đường Nguyễn Thái Sơn, Phường 4, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"1,68 tỷ","Đường Lý Thường Kiệt, Phường 1, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","40,8 m² (3,4x12,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"22,98 tỷ","905, Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"169 m² (5,0x40,0)",16 phòng,16 WC,5,N/A,Đông Bắc,Sổ hồng
"7,43 tỷ","Đường Bùi Quang Là, Phường 12, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,72 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,95 tỷ","Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",83 m²,5 phòng,N/A,N/A,Đông Nam,N/A,Giấy tờ hợp lệ
"4,86 tỷ","Đường số 1, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",60 m²,3 phòng,4 WC,N/A,N/A,Tây Bắc,Sổ hồng
950 triệu,"Đường Lê Đức Thọ, Phường 5, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
20 tỷ,"Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","243 m² (8,5x29,0)",20 phòng,20 WC,2,N/A,N/A,Sổ hồng
"41,5 tỷ","24, Đường Lê Lợi, Phường 1, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"208,4 m² (7,1x26,0)",4 phòng,4 WC,2,N/A,Đông Nam,Sổ hồng
28 tỷ,"Đường Lê Văn Thọ, Phường 9, Quận Gò Vấp, TP.HCM","Biệt thự, Villa","204 m² (12,0x18,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
"5,35 tỷ","Đường Nguyễn Thái Sơn, Phường 5, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","40,8 m² (5,0x8,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường Quang Trung, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",4 phòng,4 WC,4,Đông Nam,Đông Nam,Sổ hồng
"7,4 tỷ","Đường nguyễn văn khối, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","66 m² (4,1x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,95 tỷ","Đường Nguyễn Du, Phường 7, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","15 m² (3,0x5,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"12,5 tỷ","Đường Lê Lai, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","90 m² (5,0x20,0)",10 phòng,10 WC,4,N/A,N/A,Sổ hồng
21 tỷ,"Đường Trương Đăng Quế, Phường 1, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","241 m² (7,0x26,0)",10 phòng,4 WC,1,N/A,N/A,Sổ hồng
"22,5 tỷ","Đường số 7, Phường 3, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"193 m² (7,0x32,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"3,8 tỷ","Đường 27, Phường 6, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","28 m² (4,0x7,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"3,99 tỷ","99, Đường số 1, Phường 11, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"37 m² (5,7x7,0)",2 phòng,2 WC,2,Nam,Nam,Sổ hồng
"5,7 tỷ","618/, Đường Quang Trung, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x14,0)",3 phòng,3 WC,3,Đông Nam,Đông Nam,Sổ hồng
"12,9 tỷ","Đường Thống Nhất, Phường 15, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"170 m² (5,5x31,0)",5 phòng,6 WC,3,N/A,N/A,Sổ hồng
"18,5 tỷ","143/2, Đường Phạm Huy Thông, Phường 6, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"79 m² (5,5x16,0)",17 phòng,17 WC,4,N/A,Tây Bắc,Sổ hồng
"7,35 tỷ","Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","57,6 m² (4,0x15,0)",4 phòng,5 WC,4,N/A,Đông Nam,Sổ hồng
"4,6 tỷ","Đường 51, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","46 m² (4,0x12,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"4,7 tỷ","275, Đường Quang Trung, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,2 WC,N/A,Tây Nam,Tây Nam,Sổ hồng
"2,96 tỷ","Đường Tú Mỡ, Phường 1, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"60 m² (5,0x12,0)",4 phòng,5 WC,2,N/A,N/A,Sổ hồng
"5,7 tỷ","Đường Nguyễn Văn Lượng, Phường 17, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","73 m² (7,0x11,0)",4 phòng,2 WC,2,N/A,Đông,Sổ đỏ
"6,8 tỷ","Đường phan huy ích, Phường 12, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","45 m² (6,0x7,5)",4 phòng,3 WC,4,N/A,N/A,Sổ hồng
4 tỷ,"Đường quang trung, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","50 m² (4,5x12,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
35 tỷ,"Đường Quang Trung, Phường 8, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,136 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,5 tỷ","Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",65 m²,N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"2,65 tỷ","Đường Nguyễn Văn Lượng, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"2,95 tỷ","Đường Thống Nhất, Phường 12, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",48 m²,4 phòng,5 WC,3,N/A,N/A,Sổ đỏ
"6,2 tỷ","638, Đường Quang Trung, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","75 m² (5,0x15,0)",4 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"5,5 tỷ","611//, Đường Lê văn Thọ, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","71 m² (4,0x15,0)",4 phòng,2 WC,1,Tây,Tây,Sổ đỏ
"6,5 tỷ","891/115, Đường Nguyễn Kiệm, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","68 m² (4,0x17,0)",2 phòng,2 WC,1,N/A,Tây Bắc,Sổ hồng
"3,15 tỷ","Đường Phan Văn Trị, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"7,7 tỷ","Đường Lê văn Thọ, Phường 9, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","72 m² (4,0x18,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"5,6 tỷ","891/26, Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","80 m² (3,5x23,0)",2 phòng,2 WC,2,Đông Nam,Đông Nam,Sổ hồng
"4,9 tỷ","Đường Quang Trung, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","58,5 m²",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"17,5 tỷ","44, Đường Trần Thị Nghỉ, Phường 7, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"90 m² (5,0x18,0)",4 phòng,5 WC,4,N/A,Tây Nam,Sổ hồng
"7,28 tỷ","837 , Đường Quang trung, Phường 12, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","45 m² (4,0x10,0)",3 phòng,3 WC,3,Tây Bắc,Tây Bắc,Sổ hồng
"4,55 tỷ","Đường Quang Trung, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","43 m² (3,4x13,5)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"5,96 tỷ","49/23, Đường Bùi Quang Là, Phường 12, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","49 m² (3,5x14,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"3,5 tỷ","Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","64,6 m² (5,0x12,9)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"10,68 tỷ","23, Đường Quang Trung, Phường 8, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","70 m² (4,0x18,0)",4 phòng,6 WC,4,N/A,N/A,Sổ hồng
"3,55 tỷ","Đường Lê Lợi, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","65,3 m² (4,5x14,5)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"2,75 tỷ","Đường Lê Đức Thọ, Phường 15, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","62 m² (4,5x13,7)",2 phòng,3 WC,2,N/A,N/A,Sổ hồng
"3,44 tỷ","Đường Phan Huy Ích, Phường 12, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
36 tỷ,"Đường Lê Đức Thọ, Phường 5, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"178 m² (8,0x24,0)",11 phòng,12 WC,4,Nam,Nam,Sổ hồng
60 tỷ,"Đường KDC Cityland, P10, Phường 10, Quận Gò Vấp, TP.HCM","Biệt thự, Villa","226 m² (12,0x20,0)",5 phòng,6 WC,4,N/A,Tây Bắc,Sổ hồng
"8,8 tỷ","736/137/22, Đường Lê Đức Thọ, Phường 15, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","87,7 m²",2 phòng,2 WC,N/A,N/A,Tây Nam,Sổ hồng
"2,76 tỷ","Đường Trần Bá Giao, Phường 5, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","60 m² (4,5x13,5)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"12,5 tỷ","Đường nguyễn văn khối, Phường 8, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"90 m² (4,3x21,0)",4 phòng,4 WC,5,N/A,N/A,Sổ hồng
25 tỷ,"503, Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"188 m² (4,1x33,0)",N/A,N/A,2,Đông Bắc,Đông Bắc,Sổ hồng
"5,95 tỷ","Đường Phan Văn Trị, Phường 7, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","65 m² (4,0x16,0)",3 phòng,2 WC,2,N/A,Tây Nam,Đang chờ sổ
"10,7 tỷ","Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"68 m² (4,0x20,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"28,2 tỷ","484, Đường Phạm Văn Chiêu, Phường 16, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"128,8 m² (14,8x26,7)",N/A,N/A,1,Bắc,Bắc,Sổ hồng
"10,5 tỷ","Đường Quang Trung, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","100 m² (4,0x25,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"27,2 tỷ","89, Đường Lê Văn Thọ, Phường 11, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"225 m² (5,0x45,0)",N/A,N/A,1,Đông Bắc,Đông Bắc,Sổ hồng
8 tỷ,"Đường Quang Trung, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","67 m² (4,2x16,0)",4 phòng,4 WC,3,Tây Nam,Tây Nam,Sổ hồng
"3,98 tỷ","Đường Phạm văn chiêu, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","42 m² (5,5x8,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"3,95 tỷ","Đường Nguyễn Văn Nghi, Phường 7, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","39 m² (7,0x6,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
"4,05 tỷ","Đường Quang Trung, Phường 8, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",56 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"5,95 tỷ","Đường Huỳnh Khương An, Phường 5, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"51 m² (3,3x17,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"7,99 tỷ","Đường Thống Nhất, Phường 15, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",99 m²,3 phòng,3 WC,N/A,N/A,Tây,Sổ hồng
30 tỷ,"Đường Nguyễn Văn Lượng, Phường 10, Quận Gò Vấp, TP.HCM","Biệt thự, Villa","500 m² (7,5x18,0)",6 phòng,5 WC,5,N/A,N/A,Sổ đỏ
"6,78 tỷ","Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"5,35 tỷ","Đường Lý Thường Kiệt, Phường 4, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"29 m² (3,7x8,0)",2 phòng,3 WC,3,N/A,N/A,Sổ hồng
"4,03 tỷ","Đường Thống Nhất, Phường 16, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","36 m² (4,0x9,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"2,3 tỷ","Đường Nguyễn Văn Lượng, Phường 17, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","44,8 m² (4,5x9,9)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"5,9 tỷ","Đường Thống Nhất, Phường 16, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","44 m² (3,8x12,0)",6 phòng,5 WC,5,N/A,N/A,Sổ hồng
"5,6 tỷ","Đường Số 11, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","75 m² (5,0x15,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"5,35 tỷ","Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","52 m² (3,5x15,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"19,5 tỷ","Đường Phạm văn chiêu, Phường 14, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"164 m² (12,0x22,0)",6 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"6,6 tỷ","380/, Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","40 m² (4,5x9,0)",3 phòng,3 WC,3,Nam,Nam,Sổ hồng
"1,85 tỷ","Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","47,3 m² (4,3x11,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
"1,86 tỷ","Đường Thống Nhất, Phường 15, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"144 m² (5,0x14,0)",4 phòng,3 WC,1,N/A,N/A,Sổ hồng
"3,45 tỷ","Đường Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","63,9 m² (4,5x14,2)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"3,3 tỷ","Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","70 m² (5,0x14,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"1,75 tỷ","Đường Tú Mỡ, Phường 7, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"42,7 m² (3,9x11,1)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"1,38 tỷ","Đường Nguyễn Thái Sơn, Phường 4, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"1,18 tỷ","Đường Phạm Văn Chiêu, Phường 8, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"60 m² (5,0x12,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,55 tỷ","Đường Lê Lợi, Phường 1, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","54 m² (4,5x12,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"13,6 tỷ","100, Đường Cây trâm, Phường 9, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",4 phòng,6 WC,5,Nam,Nam,Sổ hồng
"2,35 tỷ","Đường Nguyễn Văn Khối, Phường 9, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","51 m² (4,0x12,7)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"2,05 tỷ","Đường Nguyễn Du, Phường 1, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"5,5 tỷ","477/, Đường Thống Nhất, Phường 16, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",3 phòng,3 WC,3,Đông,N/A,Sổ hồng
"3,38 tỷ","Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","39 m² (3,7x18,0)",2 phòng,1 WC,N/A,Đông,Đông Bắc,Sổ hồng
"7,85 tỷ","Đường An Nhơn, Phường 17, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","50 m² (5,6x10,0)",6 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"5,6 tỷ","Đường Tú Mỡ, Phường 7, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","41 m² (4,1x10,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"3,25 tỷ","Đường Nguyễn Văn Lượng, Phường 16, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",37 m²,2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Quang Trung, Phường 8, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x15,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"15,5 tỷ","Đường Lê Quang Định, Phường 1, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","90 m² (5,0x18,0)",15 phòng,15 WC,N/A,N/A,N/A,Sổ hồng
"6,68 tỷ","208/11, Đường số 8, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x15,0)",4 phòng,3 WC,4,Đông Nam,Đông Nam,Sổ hồng
"11,5 tỷ","Đường Phạm Văn Đồng, Phường 3, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"42 m² (5,0x10,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"12,7 tỷ","Đường Quang Trung, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",68 m²,5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
